Regions,Date,Channel,Product,Sales
North America,7/2/2024,Cloud,MIS,"1,150.00"
North America,7/3/2024,Cloud,ERP,"4,031.00"
North America,7/4/2024,Cloud,OTHERS,"9,362.00"
North America,7/5/2024,Cloud,OS,"2,037.00"
North America,7/6/2024,Cloud,Cloud Service,"9,741.00"
North America,7/7/2024,Cloud,Support,"9,902.00"
North America,7/8/2024,Cloud,Certification,"8,777.00"
North America,7/9/2024,Cloud,MIS,"7,921.00"
North America,7/10/2024,Cloud,ERP,"3,382.00"
North America,7/11/2024,Cloud,OTHERS,"9,504.00"
North America,7/12/2024,Cloud,OS,"5,967.00"
North America,7/13/2024,Cloud,Cloud Service,"7,256.00"
North America,7/14/2024,Cloud,Support,"7,071.00"
North America,7/15/2024,Cloud,Certification,"4,533.00"
North America,7/16/2024,Cloud,MIS,"6,721.00"
North America,7/17/2024,Cloud,ERP,"5,065.00"
North America,7/18/2024,Cloud,OTHERS,"8,103.00"
North America,7/19/2024,Cloud,OS,"4,253.00"
North America,7/20/2024,Cloud,Cloud Service,"4,158.00"
North America,7/21/2024,Cloud,Support,"6,662.00"
North America,7/22/2024,Cloud,Certification,"2,954.00"
North America,7/23/2024,Cloud,MIS,"5,472.00"
North America,7/24/2024,Cloud,ERP,"3,717.00"
North America,7/25/2024,Cloud,OTHERS,"8,566.00"
North America,7/26/2024,Cloud,OS,"5,895.00"
North America,7/27/2024,Cloud,Cloud Service,"7,790.00"
North America,7/28/2024,Cloud,Support,"5,254.00"
North America,7/29/2024,Cloud,Certification,"4,704.00"
North America,7/30/2024,Cloud,MIS,"7,213.00"
North America,7/31/2024,Cloud,ERP,"8,136.00"
North America,8/1/2024,Cloud,OTHERS,"8,534.00"
North America,8/2/2024,Cloud,OS,"5,469.00"
North America,8/3/2024,Cloud,Cloud Service,"1,080.00"
North America,8/4/2024,Cloud,Support,"8,378.00"
North America,8/5/2024,Cloud,Certification,"3,309.00"
North America,8/6/2024,Cloud,MIS,"6,344.00"
North America,8/7/2024,Cloud,ERP,"6,973.00"
North America,8/8/2024,Cloud,OTHERS,"4,518.00"
North America,8/9/2024,Cloud,OS,"7,335.00"
North America,8/10/2024,Cloud,Cloud Service,"9,464.00"
North America,8/11/2024,Cloud,Support,"6,254.00"
North America,8/12/2024,Cloud,Certification,"2,815.00"
North America,8/13/2024,Cloud,MIS,"3,123.00"
North America,8/14/2024,Cloud,ERP,"1,634.00"
North America,8/15/2024,Cloud,OTHERS,"6,015.00"
North America,8/16/2024,Cloud,OS,"2,953.00"
North America,8/17/2024,Cloud,Cloud Service,"6,007.00"
North America,8/18/2024,Cloud,Support,"9,078.00"
North America,8/19/2024,Cloud,Certification,"8,480.00"
North America,8/20/2024,Cloud,MIS,"6,260.00"
North America,8/21/2024,Cloud,ERP,"5,044.00"
North America,8/22/2024,Cloud,OTHERS,"1,373.00"
North America,8/23/2024,Cloud,OS,"9,367.00"
North America,8/24/2024,Cloud,Cloud Service,"6,852.00"
North America,8/25/2024,Cloud,Support,"8,649.00"
North America,8/26/2024,Cloud,Certification,"7,891.00"
North America,8/27/2024,Cloud,MIS,"3,355.00"
Africa,8/28/2024,Cloud,ERP,"1,490.00"
Africa,8/29/2024,Cloud,OTHERS,"8,374.00"
Africa,8/30/2024,Cloud,OS,"8,260.00"
Africa,8/31/2024,Cloud,Cloud Service,"5,460.00"
Africa,9/1/2024,Cloud,Support,"3,898.00"
Africa,9/2/2024,Cloud,Certification,"3,145.00"
Africa,9/3/2024,Cloud,MIS,"6,309.00"
Africa,9/4/2024,Cloud,ERP,"6,426.00"
Africa,9/5/2024,Cloud,OTHERS,"6,237.00"
Africa,9/6/2024,Cloud,OS,"6,401.00"
Africa,9/7/2024,Cloud,Cloud Service,"8,244.00"
Africa,9/8/2024,Cloud,Support,"9,480.00"
North America,9/9/2024,Cloud,Certification,"1,480.00"
North America,9/10/2024,Cloud,MIS,"8,981.00"
North America,9/11/2024,Cloud,ERP,"1,732.00"
North America,9/12/2024,Cloud,OTHERS,"7,665.00"
North America,9/13/2024,Cloud,OS,"7,451.00"
North America,9/14/2024,Cloud,Cloud Service,"2,348.00"
North America,9/15/2024,Cloud,Support,"6,027.00"
North America,9/16/2024,Cloud,Certification,"8,725.00"
North America,9/17/2024,Cloud,MIS,"2,334.00"
North America,9/18/2024,Cloud,ERP,"1,699.00"
North America,9/19/2024,Cloud,OTHERS,"5,172.00"
North America,9/20/2024,Cloud,OS,"8,001.00"
North America,9/21/2024,Cloud,Cloud Service,"8,646.00"
North America,9/22/2024,Cloud,Support,"5,765.00"
North America,9/23/2024,Cloud,Certification,"4,879.00"
South America,9/24/2024,Cloud,MIS,"4,097.00"
South America,9/25/2024,Cloud,ERP,"5,676.00"
South America,9/26/2024,Cloud,OTHERS,"7,687.00"
South America,9/27/2024,Cloud,OS,"2,640.00"
South America,9/28/2024,Cloud,Cloud Service,"9,105.00"
South America,9/29/2024,Cloud,Support,"6,694.00"
South America,9/30/2024,Cloud,Certification,"7,161.00"
South America,10/1/2024,Cloud,MIS,"4,239.00"
North America,10/2/2024,Cloud,ERP,"2,062.00"
North America,10/3/2024,Cloud,OTHERS,"4,314.00"
North America,10/4/2024,Cloud,OS,"8,156.00"
North America,10/5/2024,Cloud,Cloud Service,"7,876.00"
North America,10/6/2024,Cloud,Support,"9,916.00"
North America,10/7/2024,Cloud,Certification,"4,696.00"
North America,10/8/2024,Cloud,MIS,"2,903.00"
North America,10/9/2024,Cloud,ERP,"9,771.00"
North America,10/10/2024,Cloud,OTHERS,"2,672.00"
North America,10/11/2024,Cloud,OS,"4,502.00"
North America,10/12/2024,Cloud,Cloud Service,"4,531.00"
North America,10/13/2024,Cloud,Support,"4,222.00"
North America,10/14/2024,Cloud,Certification,"2,628.00"
North America,10/15/2024,Cloud,MIS,"7,813.00"
North America,10/16/2024,Cloud,ERP,"9,675.00"
North America,10/17/2024,Cloud,OTHERS,"7,828.00"
North America,10/18/2024,Cloud,OS,"4,507.00"
North America,10/19/2024,Cloud,Cloud Service,"7,533.00"
North America,10/20/2024,Cloud,Support,"5,611.00"
North America,10/21/2024,Cloud,Certification,"7,726.00"
North America,10/22/2024,Cloud,MIS,"8,114.00"
North America,10/23/2024,Cloud,ERP,"5,183.00"
North America,10/24/2024,Cloud,OTHERS,"1,013.00"
North America,10/25/2024,Cloud,OS,"2,518.00"
North America,10/26/2024,Cloud,Cloud Service,"4,629.00"
North America,10/27/2024,Cloud,Support,"2,324.00"
North America,10/28/2024,Cloud,Certification,"5,185.00"
North America,10/29/2024,Cloud,MIS,"8,769.00"
North America,10/30/2024,Cloud,ERP,"3,990.00"
North America,10/31/2024,Cloud,OTHERS,"6,314.00"
North America,11/1/2024,Cloud,OS,"6,736.00"
North America,11/2/2024,Cloud,Cloud Service,"8,795.00"
North America,11/3/2024,Cloud,Support,"9,893.00"
North America,11/4/2024,Cloud,Certification,"2,512.00"
North America,11/5/2024,Cloud,MIS,"3,018.00"
North America,11/6/2024,Cloud,ERP,"1,803.00"
North America,11/7/2024,Cloud,OTHERS,"5,827.00"
North America,11/8/2024,Cloud,OS,"4,554.00"
North America,11/9/2024,Cloud,Cloud Service,"6,268.00"
North America,11/10/2024,Cloud,Support,"5,288.00"
Asia,11/11/2024,Cloud,Certification,"6,222.00"
Asia,11/12/2024,Cloud,MIS,"1,788.00"
Asia,11/13/2024,Cloud,ERP,"7,348.00"
Asia,11/14/2024,Cloud,OTHERS,"9,011.00"
Asia,11/15/2024,Cloud,OS,"6,201.00"
Asia,11/16/2024,Cloud,Cloud Service,"3,552.00"
Asia,11/17/2024,Cloud,Support,"5,163.00"
Asia,11/18/2024,Cloud,Certification,"5,804.00"
North America,11/19/2024,Cloud,MIS,"5,685.00"
North America,11/20/2024,Cloud,ERP,"2,501.00"
North America,11/21/2024,Cloud,OTHERS,"4,319.00"
North America,11/22/2024,Cloud,OS,"5,933.00"
North America,11/23/2024,Cloud,Cloud Service,"9,568.00"
North America,11/24/2024,Cloud,Support,"1,816.00"
North America,11/25/2024,Cloud,Certification,"2,366.00"
North America,11/26/2024,Cloud,MIS,"5,679.00"
Asia,11/27/2024,Cloud,ERP,"5,474.00"
Asia,11/28/2024,Cloud,OTHERS,"4,769.00"
Asia,11/29/2024,Cloud,OS,"8,008.00"
Asia,11/30/2024,Cloud,Cloud Service,"1,419.00"
Asia,12/1/2024,Cloud,Support,"7,185.00"
Asia,12/2/2024,Cloud,Certification,"3,749.00"
Asia,12/3/2024,Cloud,MIS,"7,982.00"
Asia,12/4/2024,Cloud,ERP,"2,447.00"
North America,12/5/2024,Cloud,OTHERS,"1,138.00"
North America,12/6/2024,Cloud,OS,"7,602.00"
North America,12/7/2024,Cloud,Cloud Service,"9,950.00"
North America,12/8/2024,Cloud,Support,"4,432.00"
North America,12/9/2024,Cloud,Certification,"8,558.00"
North America,12/10/2024,Cloud,MIS,"1,802.00"
North America,12/11/2024,Cloud,ERP,"3,593.00"
North America,12/12/2024,Cloud,OTHERS,"4,494.00"
North America,12/13/2024,Cloud,OS,"9,666.00"
North America,12/14/2024,Cloud,Cloud Service,"3,799.00"
North America,12/15/2024,Cloud,Support,"9,325.00"
North America,12/16/2024,Cloud,Certification,"8,537.00"
North America,12/17/2024,Cloud,MIS,"5,115.00"
North America,12/18/2024,Cloud,ERP,"2,613.00"
North America,12/19/2024,Cloud,OTHERS,"9,427.00"
North America,12/20/2024,Cloud,OS,"6,654.00"
Asia,12/21/2024,Cloud,Cloud Service,"6,259.00"
Asia,12/22/2024,Cloud,Support,"6,617.00"
Asia,12/23/2024,Cloud,Certification,"1,225.00"
Asia,12/24/2024,Cloud,MIS,"1,148.00"
Asia,12/25/2024,Cloud,ERP,"5,110.00"
Asia,12/26/2024,Cloud,OTHERS,"1,269.00"
Asia,12/27/2024,Cloud,OS,"1,874.00"
Asia,12/28/2024,Cloud,Cloud Service,"3,928.00"
North America,12/29/2024,Cloud,Support,"4,905.00"
North America,12/30/2024,Cloud,Certification,"4,464.00"
North America,12/31/2024,Cloud,MIS,"9,644.00"
North America,1/1/2024,Cloud,ERP,"6,839.00"
North America,1/2/2024,Cloud,OTHERS,"1,951.00"
North America,1/3/2024,Cloud,OS,"8,061.00"
North America,1/4/2024,Cloud,Cloud Service,"3,185.00"
North America,1/5/2024,Cloud,Support,"8,776.00"
Asia,1/6/2024,Cloud,Certification,"2,091.00"
Asia,1/7/2024,Cloud,MIS,"3,124.00"
Asia,1/8/2024,Cloud,ERP,"2,110.00"
Asia,1/9/2024,Cloud,OTHERS,"5,280.00"
Asia,1/10/2024,Cloud,OS,"1,443.00"
Asia,1/11/2024,Cloud,Cloud Service,"9,363.00"
Asia,1/12/2024,Cloud,Support,"1,339.00"
Asia,1/13/2024,Cloud,Certification,"3,664.00"
North America,1/14/2024,Cloud,MIS,"9,256.00"
North America,1/15/2024,Cloud,ERP,"2,270.00"
North America,1/16/2024,Cloud,OTHERS,"2,135.00"
North America,1/17/2024,Cloud,OS,"7,639.00"
North America,1/18/2024,Cloud,Cloud Service,"1,662.00"
North America,1/19/2024,Cloud,Support,"7,528.00"
North America,1/20/2024,Cloud,Certification,"8,404.00"
North America,1/21/2024,Cloud,MIS,"5,822.00"
North America,1/22/2024,Cloud,ERP,"5,822.00"
North America,1/23/2024,Cloud,OTHERS,"7,264.00"
North America,1/24/2024,Cloud,OS,"6,858.00"
North America,1/25/2024,Cloud,Cloud Service,"1,483.00"
North America,1/26/2024,Cloud,Support,"1,436.00"
North America,1/27/2024,Cloud,Certification,"7,909.00"
North America,1/28/2024,Cloud,MIS,"9,895.00"
North America,1/29/2024,Cloud,ERP,"9,380.00"
Asia,1/30/2024,Cloud,OTHERS,"6,932.00"
Asia,1/31/2024,Cloud,OS,"8,492.00"
Asia,2/1/2024,Cloud,Cloud Service,"3,573.00"
Asia,2/2/2024,Cloud,Support,"7,527.00"
Asia,2/3/2024,Cloud,Certification,"7,646.00"
Asia,2/4/2024,Cloud,MIS,"3,390.00"
Asia,2/5/2024,Cloud,ERP,"9,943.00"
Asia,2/6/2024,Cloud,OTHERS,"4,357.00"
North America,2/7/2024,Cloud,OS,"1,191.00"
North America,2/8/2024,Cloud,Cloud Service,"6,760.00"
North America,2/9/2024,Cloud,Support,"3,037.00"
North America,2/10/2024,Cloud,Certification,"7,764.00"
North America,2/11/2024,Cloud,MIS,"4,833.00"
North America,2/12/2024,Cloud,ERP,"9,073.00"
North America,2/13/2024,Cloud,OTHERS,"1,286.00"
North America,2/14/2024,Cloud,OS,"4,160.00"
Asia,2/15/2024,Cloud,Cloud Service,"2,064.00"
Asia,2/16/2024,Cloud,Support,"3,478.00"
Asia,2/17/2024,Cloud,Certification,"9,726.00"
Asia,2/18/2024,Cloud,MIS,"1,834.00"
Asia,2/19/2024,Cloud,ERP,"5,829.00"
Asia,2/20/2024,Cloud,OTHERS,"3,968.00"
Asia,2/21/2024,Cloud,OS,"6,385.00"
Asia,2/22/2024,Cloud,Cloud Service,"6,562.00"
Asia,2/23/2024,Cloud,Support,"8,731.00"
Asia,2/24/2024,Cloud,Certification,"2,656.00"
Asia,2/25/2024,Cloud,MIS,"4,432.00"
Asia,2/26/2024,Cloud,ERP,"9,652.00"
Asia,2/27/2024,Cloud,OTHERS,"7,379.00"
Asia,2/28/2024,Cloud,OS,"7,851.00"
Asia,2/29/2024,Cloud,Cloud Service,"5,182.00"
Asia,3/1/2024,Cloud,Support,"4,328.00"
Asia,3/2/2024,Cloud,Certification,"7,528.00"
Asia,3/3/2024,Cloud,MIS,"1,950.00"
Asia,3/4/2024,Cloud,ERP,"7,892.00"
Asia,3/5/2024,Cloud,OTHERS,"2,647.00"
Asia,3/6/2024,Cloud,OS,"9,978.00"
Asia,3/7/2024,Cloud,Cloud Service,"1,638.00"
Asia,3/8/2024,Cloud,Support,"8,306.00"
Asia,3/9/2024,Cloud,Certification,"1,951.00"
Asia,3/10/2024,Cloud,MIS,"3,311.00"
Asia,3/11/2024,Cloud,ERP,"6,280.00"
Asia,3/12/2024,Cloud,OTHERS,"8,323.00"
Asia,3/13/2024,Cloud,OS,"9,166.00"
Asia,3/14/2024,Cloud,Cloud Service,"2,407.00"
Asia,3/15/2024,Cloud,Support,"4,920.00"
Asia,3/16/2024,Cloud,Certification,"5,746.00"
Asia,3/17/2024,Cloud,MIS,"6,176.00"
Europe,3/18/2024,Cloud,ERP,"9,337.00"
Europe,3/19/2024,Cloud,OTHERS,"9,756.00"
Europe,3/20/2024,Cloud,OS,"6,054.00"
Europe,3/21/2024,Cloud,Cloud Service,"2,848.00"
Europe,3/22/2024,Cloud,Support,"2,677.00"
Europe,3/23/2024,Cloud,Certification,"5,540.00"
Europe,3/24/2024,Cloud,MIS,"9,286.00"
Europe,3/25/2024,Cloud,ERP,"5,252.00"
Asia,3/26/2024,Cloud,OTHERS,"7,511.00"
Asia,3/27/2024,Cloud,OS,"1,924.00"
Asia,3/28/2024,Cloud,Cloud Service,"7,648.00"
Asia,3/29/2024,Cloud,Support,"4,060.00"
Asia,3/30/2024,Cloud,Certification,"6,359.00"
Asia,3/31/2024,Cloud,MIS,"5,327.00"
Asia,4/1/2024,Cloud,ERP,"4,224.00"
Asia,4/2/2024,Cloud,OTHERS,"8,118.00"
Asia,4/3/2024,Cloud,OS,"1,108.00"
Asia,4/4/2024,Cloud,Cloud Service,"2,599.00"
Asia,4/5/2024,Cloud,Support,"2,172.00"
Asia,4/6/2024,Cloud,Certification,"7,688.00"
Asia,4/7/2024,Cloud,MIS,"1,521.00"
Asia,4/8/2024,Cloud,ERP,"7,382.00"
Asia,4/9/2024,Cloud,OTHERS,"6,184.00"
Asia,4/10/2024,Cloud,OS,"9,944.00"
Asia,4/11/2024,Cloud,Cloud Service,"5,299.00"
Asia,4/12/2024,Cloud,Support,"5,755.00"
Asia,4/13/2024,Cloud,Certification,"8,543.00"
Asia,4/14/2024,Cloud,MIS,"9,856.00"
Asia,4/15/2024,Cloud,ERP,"4,752.00"
Asia,4/16/2024,Cloud,OTHERS,"6,530.00"
Asia,4/17/2024,Cloud,OS,"7,028.00"
Asia,4/18/2024,Cloud,Cloud Service,"4,740.00"
Europe,4/19/2024,Cloud,Support,"3,090.00"
Europe,4/20/2024,Cloud,Certification,"3,257.00"
Europe,4/21/2024,Cloud,MIS,"6,090.00"
Europe,4/22/2024,Cloud,ERP,"3,401.00"
Europe,4/23/2024,Cloud,OTHERS,"2,981.00"
Europe,4/24/2024,Cloud,OS,"1,836.00"
Europe,4/25/2024,Cloud,Cloud Service,"1,169.00"
Europe,4/26/2024,Cloud,Support,"5,956.00"
Asia,4/27/2024,Cloud,Certification,"4,530.00"
Asia,4/28/2024,Cloud,MIS,"9,439.00"
Asia,4/29/2024,Cloud,ERP,"3,755.00"
Asia,4/30/2024,Cloud,OTHERS,"3,157.00"
Asia,5/1/2024,Cloud,OS,"3,083.00"
Asia,5/2/2024,Cloud,Cloud Service,"7,289.00"
Asia,5/3/2024,Cloud,Support,"6,827.00"
Asia,5/4/2024,Cloud,Certification,"2,273.00"
Europe,5/5/2024,Cloud,MIS,"7,258.00"
Europe,5/6/2024,Cloud,ERP,"9,748.00"
Europe,5/7/2024,Cloud,OTHERS,"1,587.00"
Europe,5/8/2024,Cloud,OS,"2,358.00"
Europe,5/9/2024,Cloud,Cloud Service,"6,472.00"
Europe,5/10/2024,Cloud,Support,"3,050.00"
Europe,5/11/2024,Cloud,Certification,"7,992.00"
Europe,5/12/2024,Cloud,MIS,"3,031.00"
Asia,5/13/2024,Cloud,ERP,"9,769.00"
Asia,5/14/2024,Cloud,OTHERS,"2,000.00"
Asia,5/15/2024,Cloud,OS,"5,443.00"
Asia,5/16/2024,Cloud,Cloud Service,"6,758.00"
Asia,5/17/2024,Cloud,Support,"7,179.00"
Asia,5/18/2024,Cloud,Certification,"5,898.00"
Asia,5/19/2024,Cloud,MIS,"6,146.00"
Asia,5/20/2024,Cloud,ERP,"5,968.00"
Europe,5/21/2024,Cloud,OTHERS,"5,973.00"
Europe,5/22/2024,Cloud,OS,"3,982.00"
Europe,5/23/2024,Cloud,Cloud Service,"6,051.00"
Europe,5/24/2024,Cloud,Support,"7,240.00"
Europe,5/25/2024,Cloud,Certification,"6,109.00"
Europe,5/26/2024,Cloud,MIS,"7,731.00"
Europe,5/27/2024,Cloud,ERP,"4,025.00"
Europe,5/28/2024,Cloud,OTHERS,"1,238.00"
Europe,5/29/2024,Cloud,OS,"8,911.00"
Europe,5/30/2024,Cloud,Cloud Service,"2,391.00"
Europe,5/31/2024,Cloud,Support,"6,852.00"
Europe,6/1/2024,Cloud,Certification,"6,025.00"
Europe,6/2/2024,Cloud,MIS,"9,484.00"
Europe,6/3/2024,Cloud,ERP,"1,271.00"
Europe,6/4/2024,Cloud,OTHERS,"6,956.00"
Europe,6/5/2024,Cloud,OS,"1,877.00"
Europe,6/6/2024,Cloud,Cloud Service,"9,710.00"
Europe,6/7/2024,Cloud,Support,"9,395.00"
Europe,6/8/2024,Cloud,Certification,"7,276.00"
Europe,6/9/2024,Cloud,MIS,"6,760.00"
Europe,6/10/2024,Cloud,ERP,"8,656.00"
Europe,6/11/2024,Cloud,OTHERS,"8,348.00"
Europe,6/12/2024,Cloud,OS,"3,548.00"
Europe,6/13/2024,Cloud,Cloud Service,"3,160.00"
Asia,6/14/2024,Cloud,Support,"5,140.00"
Asia,6/15/2024,Cloud,Certification,"8,291.00"
Asia,6/16/2024,Cloud,MIS,"3,365.00"
Asia,6/17/2024,Cloud,ERP,"7,075.00"
Asia,6/18/2024,Cloud,OTHERS,"3,794.00"
Asia,6/19/2024,Cloud,OS,"1,374.00"
Asia,6/20/2024,Cloud,Cloud Service,"6,784.00"
Asia,6/21/2024,Cloud,Support,"9,561.00"
Asia,6/22/2024,Cloud,Certification,"4,357.00"
Asia,6/23/2024,Cloud,MIS,"4,032.00"
Asia,6/24/2024,Cloud,ERP,"6,900.00"
Asia,6/25/2024,Cloud,OTHERS,"7,417.00"
Asia,6/26/2024,Cloud,OS,"1,158.00"
Asia,6/27/2024,Cloud,Cloud Service,"6,924.00"
Asia,6/28/2024,Cloud,Support,"4,790.00"
Asia,6/29/2024,Cloud,Certification,"9,227.00"
Europe,6/30/2024,Cloud,MIS,"8,691.00"
Europe,7/1/2024,Cloud,ERP,"9,624.00"
Europe,7/2/2024,Cloud,OTHERS,"5,443.00"
Europe,7/3/2024,Cloud,OS,"7,227.00"
Europe,7/4/2024,Cloud,Cloud Service,"5,924.00"
Europe,7/5/2024,Cloud,Support,"7,503.00"
Europe,7/6/2024,Cloud,Certification,"5,817.00"
Europe,7/7/2024,Cloud,MIS,"3,188.00"
Asia,7/8/2024,Cloud,ERP,"5,570.00"
Asia,7/9/2024,Cloud,OTHERS,"8,627.00"
Asia,7/10/2024,Cloud,OS,"3,961.00"
Asia,7/11/2024,Cloud,Cloud Service,"6,782.00"
Asia,7/12/2024,Cloud,Support,"7,786.00"
Asia,7/13/2024,Cloud,Certification,"6,925.00"
Asia,7/14/2024,Cloud,MIS,"4,225.00"
Asia,7/15/2024,Cloud,ERP,"9,719.00"
South America,7/16/2024,Cloud,OTHERS,"1,928.00"
South America,7/17/2024,Cloud,OS,"8,306.00"
South America,7/18/2024,Cloud,Cloud Service,"2,929.00"
South America,7/19/2024,Cloud,Support,"8,254.00"
South America,7/20/2024,Cloud,Certification,"3,824.00"
South America,7/21/2024,Cloud,MIS,"5,905.00"
South America,7/22/2024,Cloud,ERP,"2,508.00"
South America,7/23/2024,Cloud,OTHERS,"2,557.00"
Asia,7/24/2024,Cloud,OS,"7,702.00"
Asia,7/25/2024,Cloud,Cloud Service,"3,135.00"
Asia,7/26/2024,Cloud,Support,"4,087.00"
Asia,7/27/2024,Cloud,Certification,"2,823.00"
Asia,7/28/2024,Cloud,MIS,"6,340.00"
Asia,7/29/2024,Cloud,ERP,"5,747.00"
Asia,7/30/2024,Cloud,OTHERS,"1,624.00"
Asia,7/31/2024,Cloud,OS,"4,925.00"
Asia,8/1/2024,Cloud,Cloud Service,"8,247.00"
Asia,8/2/2024,Cloud,Support,"3,706.00"
Asia,8/3/2024,Cloud,Certification,"2,246.00"
Asia,8/4/2024,Cloud,MIS,"4,901.00"
Asia,8/5/2024,Cloud,ERP,"3,636.00"
Asia,8/6/2024,Cloud,OTHERS,"7,264.00"
Asia,8/7/2024,Cloud,OS,"9,198.00"
Asia,8/8/2024,Cloud,Cloud Service,"5,524.00"
Asia,8/9/2024,Cloud,Support,"2,796.00"
Asia,8/10/2024,Cloud,Certification,"9,255.00"
Asia,8/11/2024,Cloud,MIS,"4,818.00"
Asia,8/12/2024,Cloud,ERP,"7,765.00"
Asia,8/13/2024,Cloud,OTHERS,"5,977.00"
Asia,8/14/2024,Cloud,OS,"1,303.00"
Asia,8/15/2024,Cloud,Cloud Service,"9,353.00"
Asia,8/16/2024,Cloud,Support,"3,969.00"
North America,8/17/2024,Cloud,Certification,"8,284.00"
North America,8/18/2024,Cloud,MIS,"2,338.00"
North America,8/19/2024,Cloud,ERP,"5,964.00"
North America,8/20/2024,Cloud,OTHERS,"7,208.00"
North America,8/21/2024,Cloud,OS,"5,185.00"
North America,8/22/2024,Cloud,Cloud Service,"3,511.00"
North America,8/23/2024,Cloud,Support,"2,225.00"
North America,8/24/2024,Cloud,Certification,"9,338.00"
North America,8/25/2024,Cloud,MIS,"2,147.00"
North America,8/26/2024,Cloud,ERP,"1,408.00"
North America,8/27/2024,Cloud,OTHERS,"6,545.00"
North America,8/28/2024,Cloud,OS,"7,977.00"
North America,8/29/2024,Cloud,Cloud Service,"2,608.00"
North America,8/30/2024,Cloud,Support,"8,207.00"
North America,8/31/2024,Cloud,Certification,"7,435.00"
North America,9/1/2024,Cloud,MIS,"6,781.00"
North America,9/2/2024,Cloud,ERP,"4,951.00"
North America,9/3/2024,Cloud,OTHERS,"2,269.00"
North America,9/4/2024,Cloud,OS,"2,248.00"
North America,9/5/2024,Cloud,Cloud Service,"2,102.00"
North America,9/6/2024,Cloud,Support,"1,421.00"
North America,9/7/2024,Cloud,Certification,"8,502.00"
North America,9/8/2024,Cloud,MIS,"9,054.00"
North America,9/9/2024,Cloud,ERP,"8,388.00"
North America,9/10/2024,Cloud,OTHERS,"1,926.00"
North America,9/11/2024,Cloud,OS,"1,705.00"
North America,9/12/2024,Cloud,Cloud Service,"8,594.00"
North America,9/13/2024,Cloud,Support,"9,408.00"
North America,9/14/2024,Cloud,Certification,"5,498.00"
North America,9/15/2024,Cloud,MIS,"7,048.00"
North America,9/16/2024,Cloud,ERP,"1,859.00"
North America,9/17/2024,Cloud,OTHERS,"9,743.00"
North America,9/18/2024,Cloud,OS,"7,782.00"
North America,9/19/2024,Cloud,Cloud Service,"1,750.00"
North America,9/20/2024,Cloud,Support,"4,688.00"
North America,9/21/2024,Cloud,Certification,"2,785.00"
North America,9/22/2024,Cloud,MIS,"6,301.00"
North America,9/23/2024,Cloud,ERP,"7,028.00"
North America,9/24/2024,Cloud,OTHERS,"3,897.00"
North America,9/25/2024,Cloud,OS,"8,868.00"
North America,9/26/2024,Cloud,Cloud Service,"5,374.00"
North America,9/27/2024,Cloud,Support,"3,374.00"
North America,9/28/2024,Cloud,Certification,"3,925.00"
North America,9/29/2024,Cloud,MIS,"2,045.00"
North America,9/30/2024,Cloud,ERP,"4,549.00"
North America,10/1/2024,Cloud,OTHERS,"2,280.00"
North America,10/2/2024,Cloud,OS,"1,649.00"
North America,10/3/2024,Cloud,Cloud Service,"3,490.00"
Africa,10/4/2024,Cloud,Support,"4,093.00"
Africa,10/5/2024,Cloud,Certification,"9,579.00"
Africa,10/6/2024,Cloud,MIS,"3,006.00"
Africa,10/7/2024,Cloud,ERP,"1,401.00"
Africa,10/8/2024,Cloud,OTHERS,"7,600.00"
Africa,10/9/2024,Cloud,OS,"5,686.00"
Africa,10/10/2024,Cloud,Cloud Service,"3,345.00"
Africa,10/11/2024,Cloud,Support,"1,837.00"
Asia,10/12/2024,Cloud,Certification,"7,058.00"
Asia,10/13/2024,Cloud,MIS,"6,165.00"
North America,10/14/2024,Cloud,ERP,"3,973.00"
North America,10/15/2024,Cloud,OTHERS,"9,920.00"
North America,10/16/2024,Cloud,OS,"8,785.00"
North America,10/17/2024,Cloud,Cloud Service,"4,188.00"
North America,10/18/2024,Cloud,Support,"9,180.00"
North America,10/19/2024,Cloud,Certification,"3,373.00"
North America,10/20/2024,Cloud,MIS,"2,465.00"
North America,10/21/2024,Cloud,ERP,"7,671.00"
North America,10/22/2024,Cloud,OTHERS,"9,141.00"
North America,10/23/2024,Cloud,OS,"9,490.00"
North America,10/24/2024,Cloud,Cloud Service,"2,180.00"
North America,10/25/2024,Cloud,Support,"1,086.00"
North America,10/26/2024,Cloud,Certification,"6,503.00"
North America,10/27/2024,Cloud,MIS,"7,206.00"
North America,10/28/2024,Cloud,ERP,"6,700.00"
North America,10/29/2024,Cloud,OTHERS,"6,230.00"
North America,10/30/2024,Cloud,OS,"8,102.00"
North America,10/31/2024,Cloud,Cloud Service,"6,134.00"
North America,11/1/2024,Cloud,Support,"7,514.00"
North America,11/2/2024,Cloud,Certification,"2,468.00"
North America,11/3/2024,Cloud,MIS,"1,245.00"
North America,11/4/2024,Cloud,ERP,"9,073.00"
North America,11/5/2024,Cloud,OTHERS,"9,040.00"
North America,11/6/2024,Cloud,OS,"5,367.00"
Africa,11/7/2024,Cloud,Cloud Service,"5,210.00"
Africa,11/8/2024,Cloud,Support,"1,727.00"
Africa,11/9/2024,Cloud,Certification,"1,196.00"
Africa,11/10/2024,Cloud,MIS,"4,919.00"
Africa,11/11/2024,Cloud,ERP,"9,123.00"
Africa,11/12/2024,Cloud,OTHERS,"4,118.00"
